,Lati,Long
8341,34.0282,-118.276
8342,34.0255,-118.3581
8343,34.0704,-118.2013
8344,34.0853,-118.186
8345,34.0939,-118.1685
8346,34.0499,-118.2206
8347,34.048,-118.2181
8348,34.0278,-118.201
8349,34.0146,-118.2093
8352,33.8583,-118.2993
8361,34.0871,-118.3428
8362,34.0944,-118.3277
8363,34.1016,-118.3387
8364,34.1016,-118.3297
8365,34.0981,-118.318
8366,34.0981,-118.3628
8367,34.0981,-118.3628
8368,34.1036,-118.3049
8369,34.0944,-118.3363
8370,34.0944,-118.3125
8371,34.0908,-118.3092
8372,34.1005,-118.3136
8373,34.1005,-118.3136
8374,34.058,-118.3624
8375,34.0835,-118.3441
8376,34.0473,-118.4768
8392,34.1255,-118.2648
8393,34.0909,-118.2138
8394,34.0809,-118.2668
8395,34.0832,-118.2572
8396,34.0976,-118.2316
8397,33.962,-118.2651
8398,33.9698,-118.2871
8399,33.9995,-118.2893
8400,33.9942,-118.3089
8401,33.9673,-118.3308
8402,33.979,-118.3112
8403,33.9988,-118.2871
8404,33.9916,-118.3002
8405,33.9833,-118.3024
8406,33.9951,-118.2915
8407,33.9837,-118.3216
8408,33.9829,-118.3309
8409,33.9713,-118.2739
8410,33.9713,-118.2739
8411,33.997,-118.3113
8412,33.996,-118.3024
8413,33.9651,-118.2827
8414,33.979,-118.3112
8415,33.9891,-118.3171
8416,33.9751,-118.2918
8417,33.9942,-118.2871
8418,34.001,-118.2478
8419,33.9953,-118.2652
8420,34.0174,-118.2621
8421,34.0146,-118.268
8422,34.0252,-118.2415
8423,34.022,-118.246
8424,34.022,-118.246
8425,33.9948,-118.2478
8426,34.0039,-118.2717
8427,34.0242,-118.2623
8428,33.9964,-118.4621
8429,34.0266,-118.4117
8430,33.9568,-118.429
8431,33.9568,-118.429
8432,33.9889,-118.4732
8433,34.0,-118.4694
8434,33.949,-118.3744
8453,33.9247,-118.2717
8454,33.9247,-118.2717
8455,33.9247,-118.2717
8456,33.9247,-118.2717
8457,33.9247,-118.2717
8458,33.9538,-118.2695
8459,33.933,-118.2717
8460,33.9593,-118.2564
8461,33.9332,-118.2522
8462,33.9433,-118.2541
8463,33.9417,-118.2486
8464,33.9378,-118.2542
8465,33.9247,-118.2739
8466,33.931,-118.2739
8467,33.9368,-118.25
8468,33.9357,-118.263
8469,33.9423,-118.2916
8470,33.9431,-118.2348
8471,33.9593,-118.2586
8472,33.9528,-118.2782
8474,33.9419,-118.2695
8479,34.0436,-118.3053
8480,34.0458,-118.2854
8481,34.0636,-118.3047
8482,34.069,-118.3066
8483,34.0654,-118.3079
8484,34.069,-118.3004
8493,34.0524,-118.2633
8494,34.0255,-118.3548
8495,34.0473,-118.2089
8496,33.9911,-118.2564
8497,33.9601,-118.2827
8498,33.9737,-118.3177
8499,34.0449,-118.2458
8500,34.0553,-118.2391
8501,34.0435,-118.2427
8502,34.0446,-118.245
8503,34.0435,-118.2471
8504,34.0468,-118.2415
8505,34.0462,-118.2585
8506,34.0353,-118.274
8507,34.0407,-118.2468
8508,34.0448,-118.2474
8509,34.0488,-118.2518
8510,34.0363,-118.2677
8511,34.0714,-118.2329
8512,34.0344,-118.272
8513,34.0438,-118.2416
8514,34.0421,-118.2469
8515,34.0576,-118.2598
8516,34.0677,-118.252
8517,34.0523,-118.2699
8518,34.0559,-118.2756
8519,34.0552,-118.2675
8520,34.0328,-118.2915
8521,34.0328,-118.2915
8522,34.0173,-118.3536
8523,34.011,-118.3351
8524,34.0219,-118.2959
8525,34.0095,-118.3231
8526,34.0312,-118.3262
8527,34.0309,-118.3152
8528,34.0183,-118.3556
8529,34.0245,-118.2143
8530,34.0285,-118.2031
8531,34.0757,-118.1711
8532,34.0167,-118.2092
8533,34.0666,-118.1803
8538,33.84,-118.3006
8547,33.8316,-118.2996
8549,34.1016,-118.3387
8550,34.0858,-118.3091
8551,34.1016,-118.3387
8552,34.0971,-118.3267
8553,34.1017,-118.3093
8554,34.0951,-118.3031
8555,34.1016,-118.3387
8556,34.0926,-118.3416
8557,34.0711,-118.344
8558,34.0753,-118.3887
8559,34.0699,-118.3511
8560,34.0588,-118.3379
8561,34.0762,-118.3441
8562,34.0436,-118.3513
8563,34.0436,-118.3513
8564,34.0454,-118.3393
8565,34.0436,-118.3513
8566,34.0436,-118.3513
8567,34.0605,-118.3413
8568,34.0389,-118.4613
8569,34.0438,-118.456
8570,34.0561,-118.4463
8581,34.0798,-118.2602
8582,34.0922,-118.2226
8583,34.0917,-118.2741
8584,34.1027,-118.2592
8585,34.1261,-118.2142
8586,33.9892,-118.2937
8587,33.9813,-118.3235
8588,33.9848,-118.2915
8589,33.9675,-118.2608
8590,33.9907,-118.3089
8591,33.9601,-118.2717
8592,33.9915,-118.2827
8593,33.9655,-118.3112
8594,33.9708,-118.2827
8595,33.9637,-118.294
8596,33.9637,-118.294
8597,33.9863,-118.2881
8598,33.9863,-118.2881
8599,33.9909,-118.3294
8600,33.9933,-118.2809
8601,33.9988,-118.2871
8602,33.9679,-118.2809
8603,33.9979,-118.2893
8604,33.9747,-118.2827
8605,33.9651,-118.2827
8606,33.9924,-118.3046
8607,33.9833,-118.2739
8608,34.0199,-118.2733
8609,34.0241,-118.2597
8610,34.0241,-118.2597
8611,34.0258,-118.2708
8612,34.0289,-118.2686
8613,34.0048,-118.2543
8614,34.0189,-118.2481
8615,34.0286,-118.2545
8616,34.0111,-118.2784
8617,34.0111,-118.2784
8618,34.0111,-118.2784
8619,33.9786,-118.2717
8620,34.0037,-118.2609
8621,33.9988,-118.4728
8622,33.9789,-118.4203
8624,34.1436,-118.3953
8625,34.1379,-118.3956
8638,33.9515,-118.2385
8639,33.9593,-118.2586
8640,33.9292,-118.2652
8641,33.9397,-118.2359
8642,33.9467,-118.2871
8643,33.9322,-118.2652
8644,33.956,-118.2804
8645,33.9393,-118.2652
8646,33.9601,-118.2666
8647,33.9538,-118.2739
8648,33.9283,-118.2604
8649,33.931,-118.2542
8650,33.9556,-118.2564
8651,33.9556,-118.2564
8653,33.9247,-118.2696
8655,33.9237,-118.2717
8656,33.9455,-118.2826
8657,33.941,-118.2587
8667,34.0674,-118.2929
8668,34.0817,-118.3112
8669,34.0436,-118.3116
8670,34.0674,-118.2929
8671,34.0526,-118.2916
8672,34.0494,-118.3101
8673,34.0436,-118.296
8674,34.0726,-118.3029
8675,34.0726,-118.3029
8685,34.1199,-118.2431
8686,34.0416,-118.2584
8687,34.0428,-118.2461
8688,34.0481,-118.2542
8689,34.0407,-118.268
8690,34.0409,-118.2574
8691,34.0522,-118.2434
8692,34.0421,-118.2469
8693,34.0467,-118.2485
8694,34.0421,-118.2469
8695,34.0449,-118.2458
8696,34.046,-118.2509
8697,34.0768,-118.2573
8698,34.0772,-118.2844
8699,34.0562,-118.2696
8700,34.0647,-118.2583
8701,34.0621,-118.2619
8702,34.0531,-118.2694
8703,34.0549,-118.2778
8704,34.0768,-118.2573
8705,34.0559,-118.2842
8706,34.0341,-118.3434
8707,34.0306,-118.3224
8708,34.0074,-118.29
8709,33.9993,-118.3244
8710,34.0018,-118.3307
8711,34.0297,-118.3272
8712,34.0175,-118.2803
8713,33.9993,-118.3244
8714,34.0037,-118.3236
8715,34.0079,-118.2827
8716,34.0229,-118.3224
8717,34.0256,-118.3224
8718,34.0137,-118.3132
8719,34.0327,-118.309
8720,34.0146,-118.313
8721,34.0109,-118.3089
8722,34.0256,-118.3224
8723,34.0231,-118.3393
8724,34.0074,-118.285
8725,34.0085,-118.3351
8726,34.0085,-118.3351
8727,34.0268,-118.2808
8728,34.0563,-118.2018
8729,34.0426,-118.2073
8730,34.0694,-118.1754
8731,34.0718,-118.198
8732,34.0718,-118.198
8733,34.066,-118.2181
8734,34.0307,-118.2074
8735,33.8672,-118.2906
8736,33.8204,-118.3037
8740,33.8062,-118.3076
8742,34.1066,-118.3278
8743,34.0944,-118.3472
8744,34.098,-118.3387
8745,34.0987,-118.3337
8746,34.098,-118.331
8749,34.0998,-118.331
8750,34.098,-118.3267
8751,34.0998,-118.3338
8752,34.0981,-118.3113
8753,34.1038,-118.3267
8754,34.1016,-118.3387
8755,34.0415,-118.3431
8756,34.0496,-118.3425
8757,34.0608,-118.3671
8758,34.071,-118.3451
8759,34.0417,-118.3588
8760,34.0434,-118.3358
8761,34.0465,-118.4484
8762,34.0317,-118.4576
8763,34.0493,-118.4666
8764,34.031,-118.411
8765,34.0396,-118.4425
8766,34.0327,-118.3822
8767,34.0412,-118.3813
8778,34.1164,-118.2332
8779,34.1334,-118.269
8780,34.1004,-118.2607
8781,33.9795,-118.2838
8782,33.9511,-118.309
8783,33.977,-118.3003
8784,33.9785,-118.3003
8785,33.9892,-118.3089
8786,33.9855,-118.287
8787,33.9828,-118.2892
8788,33.9828,-118.2892
8789,33.9745,-118.3309
8790,33.9863,-118.2881
8791,33.9707,-118.2914
8792,33.96,-118.3134
8793,33.9615,-118.2919
8794,33.9615,-118.2919
8795,33.9708,-118.2739
8796,33.9582,-118.309
8797,33.9711,-118.2629
8798,34.0215,-118.2313
8799,33.9765,-118.2783
8800,34.0058,-118.2521
8801,34.0047,-118.274
8802,34.0241,-118.232
8803,34.0173,-118.275
8804,34.0021,-118.2521
8805,34.0092,-118.2692
8806,34.0163,-118.4164
8807,34.0093,-118.2521
8808,33.9976,-118.467
8809,33.9964,-118.4621
8810,33.9788,-118.4659
8811,33.9843,-118.4643
8812,34.0209,-118.4318
8836,33.9247,-118.2782
8837,33.9493,-118.2652
8838,33.9539,-118.2564
8839,33.9247,-118.2761
8840,33.9237,-118.287
8843,33.9383,-118.2762
8844,33.9397,-118.2379
8845,33.9478,-118.2893
8846,33.9367,-118.2871
8847,33.8816,-118.2913
8848,33.9493,-118.2586
8849,33.9348,-118.2739
8850,33.933,-118.2783
8851,33.8798,-118.2912
8852,33.9274,-118.287
8862,34.0764,-118.2868
8863,34.0764,-118.2868
8864,34.0636,-118.2916
8865,34.0652,-118.2878
8866,34.0672,-118.2941
8867,34.0436,-118.309
8873,34.0437,-118.2455
8874,34.0481,-118.2542
8875,34.0455,-118.2452
8876,34.0437,-118.2455
8877,34.0473,-118.2566
8878,34.0596,-118.2749
8879,34.0531,-118.2738
8880,34.0697,-118.273
8881,34.0761,-118.2831
8882,34.0667,-118.2797
8883,34.0591,-118.2827
8884,34.0562,-118.2696
8885,34.0508,-118.2682
8886,34.0559,-118.2842
8887,34.0583,-118.2616
8888,34.055,-118.2735
8889,34.072,-118.2508
8890,34.045,-118.2818
8891,34.0649,-118.2797
8892,34.0501,-118.2686
8893,34.0444,-118.2827
8894,34.0099,-118.3089
8895,34.0053,-118.3067
8896,34.0044,-118.3267
8897,34.0126,-118.3403
8898,34.0282,-118.276
8899,34.0037,-118.3214
8900,34.0044,-118.3294
8901,34.0325,-118.3626
8902,34.0199,-118.3556
8903,34.0108,-118.3222
8904,34.0228,-118.3119
8905,34.0073,-118.3089
8906,34.0802,-118.1848
8907,34.093,-118.2058
8908,34.0798,-118.2184
8909,34.0738,-118.2078
8914,33.8044,-118.3075
8916,34.0907,-118.3363
8917,34.098,-118.331
8918,34.1053,-118.318
8919,34.0908,-118.3029
8920,34.0907,-118.3363
8921,34.059,-118.3484
8922,34.1016,-118.3267
8923,34.0386,-118.349
8924,34.0534,-118.3436
8925,34.084,-118.3547
8926,34.0667,-118.3604
8928,34.0553,-118.3954
8929,34.0456,-118.5521
8933,34.1442,-118.4356
8942,34.1247,-118.1965
8943,34.1047,-118.238
8944,34.1163,-118.239
8945,33.9624,-118.2893
8946,33.9727,-118.285
8947,33.9622,-118.285
8948,33.9618,-118.3156
8949,33.973,-118.2652
8950,33.9728,-118.3035
8951,34.0017,-118.2896
8952,33.9782,-118.328
8953,33.9923,-118.287
8954,33.9862,-118.3002
8955,33.9601,-118.2827
8956,33.9915,-118.3089
8957,33.9633,-118.2739
8958,34.0295,-118.249
8959,34.0392,-118.2524
8960,33.9858,-118.2739
8961,34.0242,-118.2623
8962,34.0128,-118.2712
8963,34.0199,-118.2733
8964,34.032,-118.2441
8965,34.0225,-118.2702
8966,33.9851,-118.2783
8967,33.9892,-118.2761
8968,33.9956,-118.274
8969,33.997,-118.4761
8970,34.0114,-118.4197
8971,34.0283,-118.3903
8972,33.9975,-118.479
8974,34.143,-118.3727
8978,34.1427,-118.3908
8979,34.1405,-118.3702
8980,34.1347,-118.3741
8993,33.9478,-118.2893
8994,33.9237,-118.2826
8995,33.9572,-118.2695
8996,33.9572,-118.2717
8997,33.9391,-118.2916
8998,33.9574,-118.2782
8999,33.9515,-118.2385
9000,33.9348,-118.2485
9001,33.9348,-118.2826
9008,34.0559,-118.2965
9010,34.0527,-118.2927
9011,34.0727,-118.2954
9018,34.0603,-118.2439
9019,34.0403,-118.2421
9020,34.0437,-118.2455
9021,34.0545,-118.2488
9022,34.0417,-118.2443
9023,34.0474,-118.2496
9024,34.0517,-118.2491
9025,34.0532,-118.2425
9026,34.0454,-118.2422
9027,34.046,-118.2493
9028,34.0491,-118.2558
9029,34.0649,-118.2797
9030,34.0753,-118.257
9031,34.0747,-118.2686
9032,34.0559,-118.2756
9033,34.0639,-118.2564
9034,34.0673,-118.2607
9035,34.057,-118.2691
9036,34.0836,-118.2892
9037,34.0597,-118.2795
9038,33.998,-118.3294
9039,34.0276,-118.3229
9040,34.0249,-118.3551
9041,34.0255,-118.3508
9042,34.0326,-118.3451
9043,34.0216,-118.3556
9044,34.0271,-118.2767
9045,34.0073,-118.2969
9046,34.0073,-118.3002
9047,34.0206,-118.3473
9048,34.0173,-118.3016
9049,34.023,-118.2824
9050,34.0278,-118.3378
9051,34.0098,-118.3351
9052,34.0009,-118.359
9053,34.0108,-118.3171
9054,34.0146,-118.3078
9055,34.0146,-118.3067
9056,34.0211,-118.3791
9057,34.0265,-118.198
9058,34.0527,-118.1969
9059,34.0591,-118.1965
9060,34.0209,-118.2053
9061,34.0527,-118.1969
9062,34.0527,-118.1969
9063,34.0527,-118.1969
9064,34.026,-118.2162
9065,34.0307,-118.2074
9066,34.026,-118.2162
9067,34.0436,-118.2004
9068,34.0248,-118.2211
9069,34.0391,-118.2174
9070,34.0646,-118.2153
9073,33.862,-118.2967
9078,33.8315,-118.309
9087,33.8583,-118.2951
9089,34.1007,-118.3494
9090,34.1007,-118.3494
9091,34.1016,-118.332
9092,34.1016,-118.3433
9093,34.1053,-118.3304
9094,34.1016,-118.331
9095,34.1016,-118.3387
9096,34.098,-118.3416
9097,34.098,-118.3408
9098,34.1017,-118.3224
9099,34.0999,-118.3038
9100,34.0926,-118.3363
9101,34.098,-118.3416
9102,34.0987,-118.3337
9103,34.0712,-118.359
9104,34.0477,-118.3255
9105,34.0836,-118.3486
9106,34.04,-118.3454
9107,34.0485,-118.3335
9108,34.0855,-118.3648
9109,34.0488,-118.337
9110,34.0418,-118.3269
9111,34.0649,-118.3451
9112,34.0452,-118.419
9113,34.0313,-118.3946
9114,34.0602,-118.4465
9115,34.0461,-118.4502
9116,34.0333,-118.398
9117,34.0461,-118.4502
9124,34.1367,-118.2089
9125,34.1033,-118.2376
9126,34.1254,-118.2059
9127,33.9665,-118.2586
9128,33.9921,-118.3108
9129,33.9974,-118.2982
9130,33.9721,-118.2608
9131,33.991,-118.3204
9132,33.9921,-118.298
9133,33.9892,-118.3089
9134,33.9455,-118.3102
9135,33.9746,-118.3046
9136,33.997,-118.2871
9137,33.9789,-118.2981
9138,33.9638,-118.2695
9139,33.9602,-118.2651
9140,33.9883,-118.2827
9141,33.9625,-118.2871
9142,34.0111,-118.2774
9143,34.0219,-118.2571
9144,33.9994,-118.2543
9145,34.0157,-118.2704
9146,33.9956,-118.274
9147,33.9942,-118.2783
9148,33.9553,-118.3857
9149,33.949,-118.3744
9150,33.9981,-118.4785
9151,33.9878,-118.4215
9152,33.9864,-118.4732
9153,33.9874,-118.4728
9154,34.0248,-118.4149
9158,34.1486,-118.4052
9171,33.9492,-118.2739
9172,33.9301,-118.2741
9173,33.8817,-118.2891
9175,33.9367,-118.2871
9176,33.9429,-118.2762
9177,33.9388,-118.2535
9178,33.951,-118.2849
9179,33.9581,-118.2739
9180,33.9407,-118.2869
9193,34.0596,-118.3022
9194,34.069,-118.2991
9195,34.0654,-118.2979
9196,34.0636,-118.296
9197,34.0577,-118.2971
9198,34.0577,-118.3009
9199,34.0578,-118.3085
9200,34.0564,-118.2879
9201,34.0517,-118.3074
9212,33.986,-118.2843
9213,33.9892,-118.3089
9216,34.0603,-118.2439
9217,34.0395,-118.2656
9218,34.0509,-118.2585
9219,34.043,-118.2571
9220,34.0442,-118.2439
9221,34.0453,-118.2443
9222,34.0617,-118.2469
9223,34.0467,-118.252
9224,34.0478,-118.2502
9225,34.0496,-118.2458
9226,34.0639,-118.2446
9227,34.0442,-118.2439
9228,34.0453,-118.2443
9229,34.0453,-118.2443
9230,34.0453,-118.2443
9231,34.0453,-118.2443
9232,34.062,-118.2804
9233,34.0713,-118.2575
9234,34.0713,-118.2575
9235,34.078,-118.2602
9236,34.062,-118.2804
9237,34.0659,-118.252
9238,34.0642,-118.2771
9239,34.0621,-118.2619
9240,34.0046,-118.3155
9241,34.0037,-118.3225
9242,34.0137,-118.3111
9243,34.0112,-118.2827
9244,34.0191,-118.2977
9245,34.0141,-118.3501
9246,34.0098,-118.3351
9247,34.0071,-118.326
9248,34.0085,-118.3351
9249,34.016,-118.3473
9250,34.0282,-118.3133
9251,34.0176,-118.3458
9252,34.0037,-118.3203
9253,34.0037,-118.3203
9254,34.017,-118.3471
9255,34.021,-118.3002
9256,34.0873,-118.1688
9257,34.0678,-118.2024
9258,34.0802,-118.1769
9259,34.0886,-118.1782
9260,34.0426,-118.2073
9261,34.0694,-118.1754
9262,34.0806,-118.1694
9263,34.0923,-118.1978
9264,34.0923,-118.1978
9265,34.0469,-118.2032
9266,34.072,-118.2052
9267,34.0444,-118.1999
9268,34.0221,-118.2014
9269,33.8234,-118.3015
9274,33.8214,-118.3037
9280,34.1016,-118.3295
9281,34.0908,-118.3092
9282,34.0953,-118.3288
9283,34.0967,-118.3136
9284,34.1016,-118.3361
9285,34.0987,-118.3337
9286,34.1016,-118.3433
9287,34.0998,-118.3244
9288,34.0993,-118.3166
9289,34.0735,-118.3828
9290,34.0399,-118.3267
9291,34.0761,-118.369
9292,34.038,-118.3201
9293,34.0723,-118.3669
9294,34.0459,-118.3454
9295,34.0415,-118.3431
9296,34.0548,-118.3837
9297,34.0423,-118.4656
9298,34.0889,-118.5325
9299,34.0343,-118.4478
9300,34.0495,-118.4387
9313,34.0921,-118.2105
9314,34.1232,-118.2003
9315,34.1164,-118.2332
9316,34.1335,-118.2065
9317,34.1036,-118.3006
9318,34.1003,-118.2355
9319,33.9728,-118.2739
9320,33.9679,-118.2783
9321,33.9655,-118.2871
9322,33.9933,-118.3089
9323,33.9892,-118.3089
9324,33.991,-118.3149
9325,33.9646,-118.309
9326,33.97,-118.309
9327,33.9821,-118.3318
9328,33.9616,-118.2782
9329,33.9806,-118.3338
9330,33.96,-118.3112
9331,33.9728,-118.3035
9332,33.9873,-118.3255
9333,33.9942,-118.2871
9334,33.9746,-118.2916
9335,33.9854,-118.3338
9336,33.9932,-118.3193
9337,33.9751,-118.2918
9338,33.9611,-118.2827
9339,33.9728,-118.2739
9340,33.9455,-118.3167
9341,33.9688,-118.2695
9342,33.9855,-118.287
9343,33.9637,-118.2739
9344,33.9632,-118.2827
9345,34.0066,-118.2709
9346,34.0016,-118.2391
9347,33.998,-118.2565
9348,34.0016,-118.2391
9349,33.9754,-118.2739
9350,34.0092,-118.2652
9351,33.9994,-118.2499
9352,33.9872,-118.4732
9353,33.9972,-118.4463
9354,34.0298,-118.4342
9355,34.0312,-118.42
9356,33.9773,-118.3718
9357,34.027,-118.4074
9358,34.1343,-118.3591
9359,34.135,-118.3611
9367,33.9494,-118.243
9368,33.931,-118.2522
9369,33.9555,-118.2871
9370,33.9449,-118.2344
9371,33.9446,-118.2804
9372,33.9449,-118.2435
9373,33.9483,-118.2827
9374,33.9399,-118.2362
9375,33.9601,-118.2839
9376,33.9303,-118.2493
9377,33.9483,-118.2717
9378,33.9357,-118.2762
9379,33.9543,-118.2606
9380,33.9543,-118.2606
9381,33.9406,-118.2462
9391,34.0672,-118.2941
9392,34.0537,-118.2891
9393,34.0691,-118.2917
9394,34.0472,-118.3
9395,34.0537,-118.2891
9396,34.0537,-118.2891
9397,34.0537,-118.2891
9404,34.061,-118.2615
9405,34.1034,-118.3325
9406,33.97,-118.309
9408,34.0462,-118.2628
9409,34.0428,-118.2461
9410,34.0656,-118.2374
9411,34.0437,-118.2455
9412,34.0558,-118.24
9413,34.0444,-118.2593
9414,34.0416,-118.2584
9415,34.0495,-118.2494
9416,34.0617,-118.2469
9417,34.0495,-118.2494
9418,34.0442,-118.2439
9419,34.0446,-118.245
9420,34.0439,-118.2514
9422,34.0428,-118.2461
9423,34.0508,-118.2683
9424,34.0583,-118.2616
9425,34.0552,-118.2675
9426,34.0574,-118.2747
9427,34.0216,-118.3556
9428,34.0156,-118.311
9429,34.0183,-118.3556
9430,34.0265,-118.3089
9431,34.0182,-118.2824
9432,34.0263,-118.3236
9433,34.017,-118.3477
9434,34.0215,-118.3524
9435,34.0335,-118.2821
9436,34.0436,-118.2004
9437,34.0363,-118.1956
9441,34.0436,-118.2004
9442,34.0447,-118.2075
9443,34.059,-118.1947
9444,34.059,-118.1947
9445,34.0591,-118.1965
9447,34.0332,-118.1974
9448,34.0651,-118.2116
9453,33.8245,-118.309
9455,33.8419,-118.304
9456,34.0886,-118.3027
9457,34.1016,-118.332
9458,34.0865,-118.3169
9459,34.1029,-118.3224
9460,34.098,-118.3416
9461,34.0468,-118.3305
9462,34.0399,-118.3248
9463,34.0453,-118.366
9464,34.0677,-118.3548
9465,34.0351,-118.3779
9466,34.0842,-118.3765
9467,34.0842,-118.3765
9468,34.0385,-118.3484
9469,34.0385,-118.3484
9470,34.0385,-118.3484
9471,34.0465,-118.4484
9473,34.1451,-118.4137
9486,34.0981,-118.2972
9487,34.1027,-118.2592
9488,34.0747,-118.2526
9489,34.0832,-118.2574
9490,34.1117,-118.2498
9491,34.1101,-118.1918
9492,34.0862,-118.2583
9493,34.1112,-118.2315
9494,34.1112,-118.2315
9495,34.1112,-118.2315
9496,33.9823,-118.2856
9497,33.9933,-118.2809
9498,33.9856,-118.3089
9499,33.9873,-118.3255
9500,33.9922,-118.3276
9501,33.9655,-118.2871
9502,33.9806,-118.3338
9503,33.9851,-118.3068
9504,33.9635,-118.298
9505,34.0028,-118.3113
9506,34.0028,-118.3113
9507,33.9689,-118.2761
9508,33.9757,-118.3309
9509,34.0037,-118.3089
9510,33.9836,-118.3352
9511,33.9615,-118.2919
9512,33.9655,-118.2918
9514,33.96,-118.3134
9516,33.999,-118.3089
9517,33.999,-118.3089
9518,33.9747,-118.2695
9519,33.9933,-118.3089
9520,33.9974,-118.2982
9521,33.9857,-118.2628
9522,33.9815,-118.2739
9524,34.0136,-118.2803
9525,34.0073,-118.2485
9526,34.0348,-118.2362
9527,33.9862,-118.2794
9528,34.0158,-118.2396
9529,33.9921,-118.2542
9530,34.0382,-118.2432
9531,34.0219,-118.2571
9532,33.9858,-118.2739
9533,34.0086,-118.2474
9534,34.0259,-118.2535
9535,33.9943,-118.2581
9536,34.0253,-118.2625
9537,33.9599,-118.3962
9538,33.9872,-118.4731
9558,33.9401,-118.2784
9559,33.9492,-118.2827
9560,33.9391,-118.2916
9562,33.9556,-118.2651
9563,33.9469,-118.2772
9564,33.945,-118.2462
9565,33.9449,-118.2344
9566,33.9083,-118.2827
9567,33.9423,-118.2916
9568,33.9092,-118.2872
9569,33.9389,-118.248
9570,33.9319,-118.2603
9571,33.9304,-118.2713
9592,34.0527,-118.3091
9593,34.0691,-118.2894
9594,34.0799,-118.3068
9595,34.0598,-118.2929
9596,34.069,-118.3066
9597,34.069,-118.3066
9598,34.0618,-118.2891
9599,34.0667,-118.2857
9600,34.069,-118.3004
9601,34.0577,-118.2998
9602,34.0454,-118.3145
9603,34.0509,-118.2937
9610,34.0436,-118.3611
9611,33.9862,-118.2794
9613,34.0421,-118.2469
9614,34.046,-118.2509
9615,34.0442,-118.2439
9616,34.0482,-118.2472
9617,34.0412,-118.2474
9618,34.0468,-118.2415
9619,34.0488,-118.2518
9620,34.0474,-118.2496
9621,34.045,-118.264
9622,34.0423,-118.2452
9623,34.0446,-118.245
9624,34.0387,-118.2611
9625,34.0464,-118.2447
9626,34.0531,-118.2478
9627,34.0458,-118.243
9628,34.0413,-118.2742
9629,34.0413,-118.2742
9630,34.0559,-118.2756
9631,34.0531,-118.2738
9632,34.0613,-118.2738
9633,34.0596,-118.2749
9634,34.046,-118.2799
9635,34.065,-118.2666
9636,34.0503,-118.2808
9637,34.08,-118.2881
9638,34.0503,-118.2765
9639,34.0644,-118.2699
9640,34.0563,-118.281
9641,34.0873,-118.296
9642,34.0413,-118.2742
9644,34.0509,-118.2642
9645,34.0621,-118.2619
9646,34.0389,-118.2762
9647,34.0109,-118.3062
9648,34.0101,-118.2872
9649,34.0056,-118.2827
9650,33.9964,-118.3294
9651,34.0142,-118.3423
9652,34.0141,-118.2978
9654,34.0073,-118.3108
9655,34.0309,-118.3002
9656,34.0149,-118.3524
9657,34.011,-118.3351
9658,34.0175,-118.346
9659,33.9985,-118.3269
9660,34.0174,-118.3089
9661,34.0146,-118.3512
9662,34.0326,-118.3451
9663,34.0326,-118.3451
9664,34.0491,-118.2287
9665,34.0499,-118.226
9666,34.0766,-118.2228
9667,34.0785,-118.1661
9668,34.0436,-118.1981
9671,34.0233,-118.2085
9672,34.0878,-118.1716
9673,34.0887,-118.1721
9674,34.0689,-118.1878
9675,34.0792,-118.2101
9676,34.066,-118.2102
9677,34.0737,-118.2144
9678,34.0737,-118.2144
9679,34.0737,-118.2144
9680,34.084,-118.2135
9688,34.0889,-118.3277
9689,34.1016,-118.3387
9690,34.0888,-118.3124
9691,34.1052,-118.3267
9692,34.0908,-118.3109
9693,34.1016,-118.3267
9694,34.1006,-118.3417
9695,34.0981,-118.3594
9696,34.0889,-118.3277
9697,34.0889,-118.3277
9698,34.098,-118.3223
9699,34.0477,-118.3255
9700,34.0835,-118.3441
9701,34.0418,-118.3269
9702,34.0427,-118.3423
9703,34.0527,-118.3354
9704,34.0527,-118.3354
9705,34.0729,-118.3711
9706,34.0527,-118.3354
9707,34.0311,-118.3851
9716,34.0912,-118.2595
9717,34.0937,-118.2071
9718,34.1392,-118.2126
9719,34.0912,-118.2111
9720,34.0912,-118.2111
9721,34.0912,-118.2111
9722,33.9933,-118.3113
9723,33.9874,-118.287
9724,33.9679,-118.2739
9725,33.9551,-118.3003
9726,33.9875,-118.2958
9727,34.0028,-118.3149
9728,33.9798,-118.3024
9729,33.9751,-118.2918
9730,33.9747,-118.2739
9731,33.9616,-118.2782
9732,33.98,-118.3216
9733,33.9905,-118.2958
9734,33.96,-118.3134
9735,33.9679,-118.2813
9736,34.0001,-118.3089
9737,33.9721,-118.2652
9738,34.0027,-118.2896
9739,34.0144,-118.2705
9740,33.9762,-118.309
9742,33.9966,-118.2608
9743,33.9851,-118.2765
9744,34.0048,-118.2652
9745,34.0048,-118.2652
9746,34.0067,-118.2565
9747,34.0068,-118.2474
9748,33.9921,-118.243
9749,34.0299,-118.2559
9750,34.0057,-118.2521
9751,34.0006,-118.2565
9752,33.9989,-118.2565
9753,34.0058,-118.2565
9754,33.9526,-118.3823
9755,33.9935,-118.41
9756,33.9932,-118.4094
9757,33.975,-118.4002
9758,34.0261,-118.3942
9761,34.143,-118.3727
9777,33.9572,-118.2782
9778,33.9388,-118.2535
9779,33.9388,-118.2535
9780,33.9591,-118.2739
9781,33.9574,-118.2586
